label,image
indicator-diamond,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/indicator-diamond.svg
indicator-heart,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/indicator-heart.svg
indicator-no-trump,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/indicator-no-trump.svg
indicator-spade,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/indicator-spade.svg
joker-black,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/joker-black.svg
joker-red,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/joker-red.svg
number-000,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-000.svg
number-001,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-001.svg
number-002,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-002.svg
number-003,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-003.svg
number-004,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-004.svg
number-005,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-005.svg
number-006,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-006.svg
number-007,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-007.svg
number-008,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-008.svg
number-009,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-009.svg
number-010,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-010.svg
number-011,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-011.svg
number-012,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-012.svg
number-013,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-013.svg
number-014,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-014.svg
number-015,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-015.svg
number-016,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-016.svg
number-017,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-017.svg
number-018,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-018.svg
number-019,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-019.svg
number-020,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-020.svg
number-021,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-021.svg
number-022,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-022.svg
number-023,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-023.svg
number-024,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-024.svg
number-025,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-025.svg
number-026,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-026.svg
number-027,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-027.svg
number-028,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-028.svg
number-029,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-029.svg
number-030,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-030.svg
number-031,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-031.svg
number-032,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-032.svg
number-033,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-033.svg
number-034,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-034.svg
number-035,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-035.svg
number-036,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-036.svg
number-037,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-037.svg
number-038,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-038.svg
number-039,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-039.svg
number-040,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-040.svg
number-041,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-041.svg
number-042,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-042.svg
number-043,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-043.svg
number-044,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-044.svg
number-045,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-045.svg
number-046,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-046.svg
number-047,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-047.svg
number-048,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-048.svg
number-049,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-049.svg
number-050,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-050.svg
number-051,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-051.svg
number-052,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-052.svg
number-053,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-053.svg
number-054,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-054.svg
number-055,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-055.svg
number-056,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-056.svg
number-057,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-057.svg
number-058,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-058.svg
number-059,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-059.svg
number-060,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-060.svg
number-061,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-061.svg
number-062,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-062.svg
number-063,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-063.svg
number-064,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-064.svg
number-065,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-065.svg
number-066,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-066.svg
number-067,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-067.svg
number-068,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-068.svg
number-069,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-069.svg
number-070,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-070.svg
number-071,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-071.svg
number-072,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-072.svg
number-073,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-073.svg
number-074,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-074.svg
number-075,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-075.svg
number-076,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-076.svg
number-077,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-077.svg
number-078,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-078.svg
number-079,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-079.svg
number-080,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-080.svg
number-081,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-081.svg
number-082,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-082.svg
number-083,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-083.svg
number-084,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-084.svg
number-085,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-085.svg
number-086,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-086.svg
number-087,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-087.svg
number-088,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-088.svg
number-089,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-089.svg
number-090,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-090.svg
number-091,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-091.svg
number-092,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-092.svg
number-093,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-093.svg
number-094,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-094.svg
number-095,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-095.svg
number-096,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-096.svg
number-097,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-097.svg
number-098,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-098.svg
number-099,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-099.svg
number-100,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/number-100.svg
spade-02,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-02.svg
spade-03,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-03.svg
spade-04,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-04.svg
spade-05,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-05.svg
spade-06,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-06.svg
spade-07,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-07.svg
spade-08,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-08.svg
spade-09,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-09.svg
spade-10,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-10.svg
spade-11,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-11.svg
spade-12,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-12.svg
spade-13,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-13.svg
spade-14,https://raw.githubusercontent.com/rayzg/other-games/master/playing-card-tiles/playingcards.io/spade-14.svg
